age,gender,height_cm,weight_kg,bodyFat_,gripForce,sitAndBendForward_cm,situpsCounts,broadJump_cm
27,F,166.1,63.1,27.1,33.7,20.9,43,154
52,F,159.3,54.4,24,27.1,22.8,22,156
50,F,166.4,58.3,29.5,28.7,12.5,13,161
25,M,170.4,74.1,19.9,41,12.2,45,215
53,M,171.8,65.98,17.6,41.4,15.6,29,195
61,M,165.5,62.6,20.4,37.5,8.4,26,172
22,F,165.8,56.5,33.8,17.2,-3.6,37,172
22,F,161.4,58.6,28.8,26.4,23.3,51,180
29,M,169,71.12,18.4,46.5,23.7,55,223
48,M,173.6,72.3,16.5,41.5,15,51,212
22,M,176.5,71.8,11.6,53.2,23.5,56,238
29,M,186.8,83.8,14,41.9,15.5,62,227
47,M,166.2,77.5,22.8,52.4,11.9,45,220
43,M,175,77.8,27.5,43.4,16,49,220
41,M,178.7,85.1,31.5,46,10,50,224
48,F,150,51,32.3,24.6,20.1,20,150
43,M,167.4,72.8,20.9,37.4,10.3,46,211
21,M,180.8,87.2,19.1,36.4,18.4,61,241
31,M,168.4,86.5,35.3,42.8,1.2,32,174
41,M,178.7,71.6,13.7,42.3,10,47,211
46,F,149.7,68.5,42.5,23.9,14.3,14,149
43,F,158.8,45.2,21.1,28.8,21.1,30,172
32,F,163.7,48.9,20.1,22.1,13.8,37,155
21,F,163.1,54.1,25.8,24,10.5,41,182
52,F,157.6,53.9,32.9,16.9,3.3,0,118
26,M,168.8,64,33.6,50.5,26.6,51,234
30,M,183.1,82,25.4,40,15.1,49,214
22,F,156.1,49.1,29.9,17.4,15.3,50,113
22,F,157.9,55.6,31.1,25.4,20.1,54,175
50,F,160.4,62.7,32.4,26.3,18,28,135
55,F,146,39.1,22.1,23.1,22.6,21,120
60,F,161.2,46.8,19.8,18.8,24.4,10,138
46,F,167.1,70.1,30.7,26.4,14.5,34,163
31,F,151.5,46.4,27.9,18.2,11.2,53,177
26,M,187.5,78.3,16.8,42.5,13.6,43,199
49,F,149.9,61.6,40.7,22.7,19.2,8,148
59,M,165.5,84.7,32.1,42.6,-1.5,18,171
33,M,171,74.9,18.8,54.9,4.3,53,245
57,F,161.3,45.2,16.4,23.4,27.5,22,153
49,F,160.8,58.6,28.9,29,18.1,20,137
45,F,160,56.3,28.6,21.7,10,25,127
21,F,163.9,52,28.9,24,15.6,30,132
27,M,175.7,82.1,24.2,50.4,1.4,36,234
32,M,174.7,76.9,19.3,54,15.5,53,225
44,M,170,70,20,43.1,21,49,194
29,F,162.3,43.2,13.3,26.3,17.1,31,175
30,F,162.8,52.82,19.5,34.6,20,39,205
37,M,185.9,84.2,13.8,42,15.8,52,264
23,F,166.5,61.2,23.1,33.4,30.4,38,181
31,M,171.3,65.4,23,39.9,9.4,38,195
51,M,182.7,95.4,26.6,47.6,8.1,8,170
40,F,157.5,53.4,27.1,28.4,22,35,160
34,M,180.6,67.6,18,39.1,10,39,206
23,M,170.5,56.14,14.1,38,15.6,56,217
31,F,162.5,56.7,29.8,37.2,18.9,37,151
56,M,171.1,69.8,19.7,39.6,4.9,36,154
26,F,167.6,52,16.9,25.4,28.5,20,180
60,F,161,55.1,26.6,22.3,17.1,41,117
23,M,170.1,62.4,21.7,38,23.8,56,215
49,F,167,66,37.3,29.2,14.6,20,148
22,F,164.6,84.7,44.6,22.6,12,28,97
29,F,156.8,54.2,32.3,24.5,23.7,55,162
21,M,170,67.32,10.5,47.4,13.1,52,237
49,M,166.2,63.2,19.3,34.5,16.9,44,207
42,M,171.9,67.7,22.9,43.7,6.2,36,199
32,F,160,56.78,28.6,22.4,19.5,20,163
60,M,175,81.7,31.9,40.1,14.5,29,177
23,M,172.7,71.34,16.4,50.9,7.5,45,199
37,M,175.2,71.8,23.3,42.3,7,33,217
32,F,156.7,59.5,38.1,23.4,17.2,22,134
42,F,153,42.8,27.4,17.8,-4.7,22,127
60,F,161.2,56.8,25.5,22.5,13.6,0,106
23,F,162.4,62.1,26.8,28.6,16.2,37,156
47,M,176.7,72.3,13.8,44.3,8.7,35,216
23,M,174.7,71.8,24.9,36.5,12.5,50,212
21,F,161,58.4,30.2,25,28.5,34,144
21,M,172.7,66.3,11.4,40.7,16.7,60,253
62,M,163.7,54.8,19.1,41.6,12.8,30,176
60,M,165,71.7,29,41.2,21.6,34,178
34,M,171.1,68.5,23.4,36.4,21.9,40,225
23,F,164.3,53.5,16.8,34.9,24.8,51,181
45,M,168.1,62.24,17.9,41.4,20.1,53,211
33,M,171,75.6,18.8,48.9,22.1,50,215
26,M,185.1,83.7,15.1,48.6,22.4,57,237
30,M,167.6,70.2,25.7,41.4,15.8,55,222
30,F,169.5,54.6,19,29.1,26.1,22,168
60,M,171.6,71.8,17.8,42.9,17.1,32,203
29,M,181.9,98.78,20,47.6,16.6,64,226
30,M,160.6,53.3,17.4,41.9,14.3,71,241
25,M,171.2,65.1,9.7,44.5,15.8,63,228
21,F,164.1,56.9,27.5,27.9,20,29,203
25,M,174.4,77,12.5,54,18.9,57,252
22,F,160.2,47.7,17.2,36.7,25.4,45,224
21,M,174.6,65,15.1,41.7,15.9,57,227
48,M,170,72,15.5,44.2,13.9,49,224
42,M,168,74.9,23.3,40.1,10,41,211
39,M,170.3,71.4,22,42.5,14.8,49,227
25,M,177.6,76.2,21.2,45.9,21.3,55,255
41,M,182.4,77.72,14,49.7,5.6,32,212
49,F,164.8,56.7,32.7,22.2,15.6,10,118
29,M,174.2,77.1,24.2,37.6,3.1,36,190
57,M,168,73.2,25.9,40.2,17.8,30,164
26,F,162,55.9,30.8,26.9,23.6,47,204
21,M,165.1,66.8,18.7,41.8,9.2,48,209
34,F,163.8,57.5,31.2,21.8,3.3,17,120
23,M,167.6,62.9,17.7,36.5,21.4,50,230
21,M,175,64,14.8,44.6,16.4,60,231
45,M,173.5,86.2,23.5,49.4,14.7,37,231
63,M,169.3,69.1,16.9,41.9,16,37,190
44,M,169.3,70.5,22.5,30.9,12,37,235
21,M,175,80.1,15.1,46.4,25.7,55,269
34,M,169.7,59.8,7.7,45.5,11.6,54,239
25,F,168,52,17.2,30.1,20.2,50,205
25,M,184,83.3,16.2,48.9,12.1,47,264
24,F,167,61.8,23.3,28.4,26.9,38,172
42,M,168,76.2,25,37.4,18.3,28,218
25,M,184.1,92.3,22,42.8,3.6,53,211
26,M,180,67,15.3,46.4,15,53,248
63,F,154,47,31.8,21.5,-4,0,70
30,F,165.4,57.7,24.8,30,25.9,45,188
62,M,174.6,66.6,28.5,34.8,17.7,41,179
55,F,154.6,61.6,35.3,24.4,11.5,4,138
24,F,157.1,57.34,30.5,17,4.7,24,100
56,F,163.2,55.3,20.2,25.3,22.5,18,154
59,M,172.6,77,28.6,37,14.1,30,160
46,M,172.8,67.5,24.1,37.1,19.7,37,213
29,M,171.1,73.2,14.6,52.6,29.8,61,261
42,F,157.5,54.4,24.7,24.6,22.8,33,161
54,F,147.7,60.9,36.6,19.7,6.4,18,129
44,M,176.2,70.9,25,44.1,11.3,38,196
35,M,170.3,74.6,18.5,34.1,6.6,51,245
58,M,163.2,54.1,14,32.4,14.1,46,187
28,M,180.8,80.4,13.7,45.2,13.2,52,256
21,F,161.4,57.5,36.5,25,21.7,30,122
22,M,170,76,12,50.5,14.4,56,242
41,M,167.3,67.6,23.7,40.4,15.9,54,218
54,M,170.7,64.5,16.7,42.5,20.3,50,182
26,M,165.8,65,25,31.4,4,47,187
27,M,166.8,71.9,13.7,49,19.6,59,240
35,M,181.8,81.3,14.5,48,11.4,44,231
53,F,155,64.4,41.4,29.2,14.3,9,135
40,M,169.9,60,12,41.2,15.7,53,227
22,F,158.9,54.9,27.3,22.4,9,43,153
35,F,168,53.1,24.7,26.8,20.3,48,174
21,M,178.4,71,10.9,47.6,17.9,56,238
58,M,168.6,75.6,27.4,40,12.1,39,181
21,F,168.7,62,30.1,29.4,22.1,40,188
42,M,170.5,65.4,14,39.9,19.7,30,214
58,M,174.9,71.5,18.6,45.8,12.2,34,187
29,M,175.1,68.9,13.8,42.9,11.3,45,245
39,F,165.7,64.8,27.3,25.1,-0.9,24,159
50,F,158.7,71.4,36,21.2,15.7,26,175
21,M,172.4,68.8,14.2,47.2,22.3,65,252
38,M,173.5,78.2,23.9,44.8,7.4,33,214
39,F,159.1,52.6,24.6,25.2,20.8,47,174
64,M,164.5,67.1,22.3,48.1,1,39,202
31,F,161.8,52.5,24.1,27,15.5,34,172
29,M,181.1,103.3,31.6,59,7.2,31,202
27,F,167,60.9,30.7,20.5,21.3,38,163
23,M,167.4,57.5,14.2,39.7,17.1,58,231
22,F,154.2,50,21.6,32.7,17,40,112
30,M,169.3,71.6,17.8,52,8.5,44,220
30,M,174.2,79.3,17.2,43,0.5,47,215
47,M,175.5,79.8,31.1,39.5,-1,40,171
21,F,165.3,50.9,30.4,26.9,17,37,162
29,M,178.4,84.32,20.5,55.6,18.5,60,225
40,F,152.8,48.5,32.9,21,14.2,27,173
22,M,188.9,64.6,9.5,40.3,8.5,46,212
34,M,174,75.8,15.9,51.3,23,53,245
43,F,166.7,55.9,28.5,28.3,20.4,19,181
21,F,165.7,56,18.6,32.9,17.8,40,191
23,F,166.1,51.7,20.7,26.3,22.5,49,197
23,F,159.4,56.5,32.1,24.7,26.2,23,150
42,M,174,72,24,56,10,39,217
25,M,175.6,60.5,14.8,39,10.8,46,235
21,M,182.2,73.5,18.2,35.5,10,38,203
25,M,176,83.9,24.5,37.9,-2.4,45,195
44,M,172.6,76.3,23.4,52.3,16.3,44,204
21,M,170.3,60.8,13,37.1,23,52,266
23,M,173.3,65.7,10.9,37.8,20,53,233
32,M,176.5,80.7,23.4,53.4,26.2,59,248
38,M,181.4,102,31,47.8,11,36,242
21,M,174.5,79.7,22.8,49.7,13.9,59,214
22,F,166.3,66.4,27.8,35.8,22.3,47,190
24,F,156.7,45.7,21.9,24.2,18.5,42,168
32,M,172.3,72.6,29.1,35.6,23.7,27,195
30,M,165,58.72,16.8,42,14.5,53,229
48,M,171.9,73.4,27,33.1,12.7,30,194
22,M,172.5,70.3,12.2,41.7,12.8,47,221
42,M,171.3,78.1,24.4,44.8,15.5,46,202
29,M,168.4,77.9,29.9,39.5,1.7,45,203
24,F,158.1,56.4,20.5,27.7,26.6,53,212
25,M,165.6,80.3,23.3,50.9,17.1,52,209
21,F,163.2,60.6,41.8,16.6,18.6,15,117
21,M,179.8,80.3,27.8,38.4,2.8,46,207
53,M,181.9,76.5,20.1,37.5,18,51,195
24,M,167.7,63,20,38.9,9.2,42,197
61,F,159,61,34.5,23.4,-1.5,19,134
21,F,164.1,60.5,27.7,30.3,14.7,47,173
22,F,159.6,52.9,25.8,27.6,22,41,170
60,M,175.5,82.2,25.3,35.4,-2.1,35,169
24,F,160.6,60.24,29.6,32.3,8.6,28,151
54,M,165.7,63.4,18.7,42.1,11.4,46,194
48,M,171,62.7,16,36.5,9,32,176
56,M,166.5,57.5,14.7,39,11.4,29,186
29,F,157.6,55.6,20.6,25.8,20.9,31,169
31,F,162.7,67.2,30.9,32.8,21.8,35,161
32,F,157.1,49.96,23.9,28,14,39,165
22,M,177.6,72.5,20,41.1,13.4,53,225
27,F,164.6,52.8,25.4,28.1,19.3,51,192
21,M,185,79.94,11.8,47.3,19.4,47,266
26,F,162,49.6,21.5,26.1,20.4,21,166
61,M,176.2,70.7,15.5,48.5,12,31,197
26,M,164.8,67.4,20.3,40.1,13.7,60,214
53,F,154.1,47.8,20.3,24.1,26.5,26,171
26,M,164.7,65.5,17.7,35.3,8.7,48,188
21,M,177.5,75.8,21,48.5,13,51,242
60,M,166.2,89.8,41,39.7,-7.3,10,146
29,M,169.1,71.3,24.5,42.6,5.8,42,217
60,F,160.3,54.3,28.5,23.3,21.7,12,150
22,M,167,65,20.2,50.2,15.3,59,240
64,M,165.5,67.6,21.7,38.2,-8.5,23,151
21,M,170.2,71.7,21.9,44.7,20.9,62,233
45,M,177,72.6,22,40.7,10,43,215
26,M,172.7,68.8,15.1,41.4,15.9,54,238
60,M,173.6,65,19.4,35.7,15.6,23,171
45,F,162.1,55,27.4,25.9,14.6,25,146
31,M,167.4,65,11.7,34.6,17.3,63,236
39,F,170.9,71.5,36.5,25.7,5.1,13,159
21,F,169.7,59.6,29.1,27.9,11.8,49,175
59,M,170.4,69.3,18.6,49,19.6,35,197
49,M,175.9,83.8,19.6,45.4,3,43,225
25,M,172.5,65.8,21,39.8,22,51,236
26,M,172.6,61.4,12.8,42.4,8.4,48,238
25,M,178.2,80.6,17.2,52.7,22.6,54,254
25,M,175.8,75.7,23.7,45.7,15.5,58,236
39,F,157.2,57.4,31.6,28.1,19,33,160
31,M,172.9,82.4,19.2,51.7,26.2,60,211
21,M,171.8,66.7,17.5,39.6,24.8,56,230
25,M,170.8,60.7,13.5,38.6,19.7,56,225
26,M,173.7,78.9,21.9,48.4,13.4,56,194
21,F,161,54.2,30.2,22.6,26.4,61,152
46,F,159.7,52.8,24,24.8,16.9,21,152
21,F,166.3,60.1,28,24.7,18.6,32,170
28,M,167,62.1,14,39.4,11.3,48,229
34,F,157.6,55.2,26.6,24.5,22.9,40,158
30,M,174,75.9,17.8,49.5,10,43,230
26,F,157.8,57.1,37.9,28.1,20,48,155
51,M,157.6,61.4,22.8,31.3,11.2,39,186
46,M,180.6,73.6,17.7,43.6,0.8,39,206
32,M,172.8,74.6,14.5,55.3,16.1,59,248
21,F,166.3,60.9,30.1,24,28.3,47,194
29,F,158.7,47.2,20.4,23.3,19.9,37,171
21,M,177.2,64.2,15.3,35.9,20.9,46,195
56,F,159.4,57.8,22.6,31.2,31.6,59,139
25,M,172.5,64.8,21.4,32.7,4.3,36,175
60,M,166.6,68.1,21.2,36,19.9,38,170
46,F,157.7,44.9,18.4,26.5,21.9,30,165
22,M,177.1,62.1,14.4,33.3,13.8,48,228
43,F,161.5,49.9,29.8,21,16.5,23,146
27,M,168,69.8,25.5,37.2,17,54,219
63,F,158.2,61.1,27.2,25.6,13.8,24,142
56,F,157.3,70.2,41,23.4,14.7,4,107
29,F,160.7,47.5,22.2,19.5,18.3,42,170
22,F,172.3,67.3,30.3,32.3,24,49,203
25,M,177.9,77.5,15.6,46.9,11.9,50,224
39,F,164.7,57.8,21.8,30.9,26.2,52,180
59,M,162.1,66.8,16.8,28.5,9,34,174
22,F,164,49.6,24.5,19,15.1,52,182
42,M,173.2,65,20.4,35.8,4.8,33,194
57,F,159.8,63.7,33.1,22.3,-10,17,90
61,M,164.7,57.2,19,33.8,8.6,12,148
24,M,172.8,68.7,17.8,37.7,-1.1,49,223
25,M,173.7,87.9,33.4,43.4,7.5,45,195
21,F,159.3,49.3,21.3,26.7,21.8,36,180
62,M,170,70,30,40,10,30,250
23,M,173.2,80.3,33,34.4,8.3,37,204
40,F,148.2,90.6,48.3,22,0.2,4,110
46,F,163.2,58.08,26.1,35,32.3,35,171
55,F,153.8,53.1,29.9,22.8,23.8,4,115
25,M,185.1,87.2,16.9,45.8,15.4,55,196
53,F,147.3,54,36.7,26.4,23.9,2,124
28,M,180.8,78,16.5,62,9.2,43,181
26,M,181.7,115.2,42.6,38.9,18.8,52,194
23,M,170.9,69.2,24.1,29.5,2.5,55,214
23,M,179.1,65.5,12.2,38.6,6.5,41,252
25,M,180.1,87.3,20,49.9,17,51,239
26,M,179.5,79.3,13.8,54.7,15,65,228
25,M,176.7,68.9,18.6,41.6,14.2,52,195
22,M,175.7,67.1,15,44.6,14.3,64,257
31,M,175.3,84.2,25.6,52.8,0.2,43,219
22,M,180.2,79.6,14.2,43,25.2,50,260
45,F,153.9,55.9,32.7,21.3,23.8,28,140
22,M,170.4,64.2,13.3,38.3,11.8,55,211
63,F,160.9,52.1,27.2,22.7,22.4,24,136
21,F,161.6,46.2,22.3,23.7,15.3,30,158
37,M,176.1,78.2,16.7,45.5,15.7,57,218
40,F,161.5,58.2,30.7,21.6,25.2,20,127
57,M,173.7,55.6,13.2,28.1,5,28,154
35,M,171.9,73.2,24.6,51,17.6,52,205
34,M,174,73.7,21.2,39.3,11.3,51,191
41,M,175,75.2,23,54,5.4,38,181
22,M,173.5,72.54,17.1,44.2,9.4,55,236
29,M,181,101.5,29.8,52.1,21.8,48,182
22,M,158.2,50.44,15.7,28.7,-3.1,46,116
23,M,173.2,80.1,24.3,58.4,14.3,49,234
28,F,165.2,49.4,17.2,33.4,17.3,31,169
34,F,157.1,55.9,27.8,25.2,2,38,177
22,F,154.5,57.1,34.3,19.8,21.9,38,175
40,F,157.8,44.5,21,26,25.9,21,148
22,F,163.2,60.9,29.7,28,27.3,47,180
48,M,163.1,60.8,17.9,38.2,14.3,42,232
21,F,166.5,72.3,30.5,36.9,22.8,44,185
28,M,173.7,82.1,21.8,51.9,2.4,51,238
39,F,164.8,52.8,16.6,24.3,19.7,20,140
39,M,176.1,70.4,22.7,34.1,20.2,50,242
39,F,154.1,48.2,26.9,26.6,11.1,25,144
36,F,164.8,66.4,35,26.3,9.9,16,137
25,M,176.6,85,26.9,52,17.7,55,211
23,F,163.1,69,20.5,28.3,15.3,51,260
24,M,164,63.7,22.2,37.3,13.9,49,214
47,F,158.5,55.8,21.3,25.5,22.9,51,179
29,M,163,80.6,29.6,38.6,9.6,39,212
39,F,163.2,85.8,45.3,25.7,17.3,9,132
44,F,164.8,70.1,31.6,26.2,15.8,25,140
48,M,165.9,65.2,19.6,36.9,20.9,50,204
25,M,178.4,81.6,14.5,58.2,3,44,244
51,M,172.8,72,15.6,42.4,13.3,46,220
23,F,164.6,49.3,25.2,22.4,10.7,41,137
23,M,180.6,80.3,13.9,43,16.5,51,245
33,F,160.8,64.9,36.6,26.9,18.4,41,176
22,M,189.4,98.3,20.9,56,4.5,55,224
25,M,175.2,72.1,15,49.9,17.1,56,231
60,F,160.2,64.2,35.2,28.1,11.3,9,108
49,F,157.5,48,22.3,22.3,22.6,38,180
51,F,155.6,65,37,28.5,24.4,12,141
61,M,174.4,80.8,26.1,42.1,8.3,30,199
24,M,171,69,15.5,50,26.2,63,235
39,M,181.7,94,27.6,55.4,6.4,26,217
21,M,170.7,68.1,8.3,34.4,23.6,64,249
25,F,163.6,62.68,30.2,30.7,23.4,45,173
31,F,162.9,47.8,21,28.8,23.8,21,171
24,M,171,78.7,20,46.5,12.8,50,197
26,M,172.2,71.9,25.9,42.4,15.3,47,221
23,M,168.1,73.9,17.4,47.5,16.2,54,220
30,M,168,74.8,16.3,44.8,15.1,46,219
39,F,159.7,45.7,19.4,22.1,8.1,7,150
40,F,160.4,56.5,24.8,24.2,23.2,35,173
45,F,160.3,55.6,26.8,27.8,16.2,32,135
21,F,155.3,62.5,28.6,35.5,22.1,56,220
34,F,164.8,59.9,24.4,30.4,28.7,45,186
21,M,176.4,65.4,15.9,40.7,11.1,52,230
25,M,173.1,56.9,13.9,31.8,5.4,54,243
25,M,177.1,80.6,20.7,48.2,6.4,50,229
25,M,168,66.1,20.5,35,14.2,30,209
51,M,173,73.3,23.3,41.1,6,20,198
36,M,174.6,85.1,26.4,40.2,-2.4,45,208
22,F,160.7,45.8,23.4,23.8,32.2,35,143
41,M,172.2,71.9,25.5,44.6,14.4,47,207
27,F,158.6,50.2,27,18.4,20.6,36,149
33,M,172.7,73.9,19,48.6,13.2,58,202
37,F,175.5,61,26.4,25.1,27.5,20,185
55,M,164.3,62.5,21.4,43.8,10.7,28,166
51,F,161.5,57.9,35.2,22.6,21.8,25,169
24,M,182.4,74.1,11.1,48.1,11.3,53,249
49,F,151.5,48.4,29.5,22.9,23.3,32,132
27,M,155.2,54.3,13.5,46,23.9,51,207
58,F,157.7,59.8,31,30.3,19.9,38,170
22,F,159.4,61.3,37.2,26.2,11.3,36,154
38,F,168,65.7,27,30.9,22.1,39,170
54,F,160.4,54.1,36.3,20.4,17,14,140
27,M,177.2,77.7,21.4,35.1,11.5,44,198
25,M,170.4,80,19.2,48.5,12.1,56,248
48,F,168.6,53.96,22.8,29.1,2.8,38,144
59,M,175.7,72.1,24.3,40.8,12.2,23,155
22,M,173.9,60.06,8.4,36.8,16,57,261
21,M,175.4,85.4,29.8,41.9,13.95,55,228
28,M,172.2,71.6,15.1,55,15.4,68,234
41,M,176.4,75.1,23.7,40.1,8.9,41,196
22,M,168.5,61.22,13.3,38,15.7,49,218
60,M,172.6,72.8,20.2,42.6,9.2,27,181
38,M,173.5,80.5,22.2,49.4,7.2,47,224
21,F,162.6,63.2,34.1,26.1,5.6,23,143
22,M,170.9,64.2,21.7,31,-15,56,186
47,M,167.6,62.8,18.6,39.6,17.7,46,200
54,M,174.9,76.8,20.6,47.9,12.6,36,220
44,M,171,82.6,30.6,45.2,15.4,36,185
22,F,161.3,57.8,32.5,23.4,8.2,9,115
23,M,168.2,61.3,19.8,44.2,15.5,43,253
25,F,165.2,61.4,32.6,24.4,13.2,36,135
55,F,159,54.2,27.9,29.2,15.5,14,112
55,M,172.8,70.5,19.4,40.9,25.6,35,199
61,F,158.8,64.1,34.6,29.7,21.4,7,118
23,M,171.7,75,17.5,43.2,19.8,50,237
63,F,156.3,46.1,24.1,21.6,17.3,15,142
40,F,169.2,67.9,35.6,34,27.9,23,151
26,F,153.2,58.1,26.4,29.3,19.8,40,211
23,F,158.6,53,30.7,16.5,4.6,17,124
23,F,167,52.8,23.7,28.1,30.9,26,183
49,M,173.5,70.2,13.7,48.6,18.4,50,218
53,F,157.1,47.5,34.4,22.3,23.8,23,139
57,F,150.2,62.1,43.3,19.1,11.9,4,117
49,F,153.9,52.6,30.8,25.7,28.9,32,157
46,F,157.3,57.12,21.8,28.9,12.1,30,168
30,M,184.3,80.5,12.9,53.3,25.7,49,209
39,M,178.8,76.7,13.2,50.8,20.5,52,261
26,M,179.3,66.82,13.4,51.9,10.5,57,240
24,M,163.1,69.76,26,41.1,5.3,40,192
21,M,169.2,64.6,11.3,40.2,25.7,45,252
61,M,174.6,70,19,41.4,17.9,48,211
22,M,173.7,64.9,14.9,45.5,7.4,36,238
27,M,180.3,102.4,32.8,31.6,-17,23,160
34,F,164.2,56.9,26.7,25.9,28.8,31,156
30,M,180,83.6,13.4,49,17,51,264
21,M,169.9,76.6,27.8,34.1,17.1,37,237
26,M,175.3,71.2,15.3,50.3,23.2,60,236
22,F,166.3,53.8,19.7,28,21.3,46,181
21,M,168.7,61.2,14.1,48.7,30.8,48,295
33,F,163.8,55.66,31.2,23.2,12,27,162
23,F,171.6,64,27.7,29.1,26.6,52,203
60,M,173.8,75.3,21.8,38.5,18,40,153
26,M,184.3,79.8,15.6,49.2,12.5,55,224
23,M,171.2,75,22.8,60.9,24.8,59,210
35,M,170.5,77.7,33.2,34.6,-4.4,45,197
40,F,171,53.3,20.5,33.3,21.8,45,155
37,F,165.7,59.5,27.7,25.7,17.2,34,168
61,M,168.7,69.5,29.3,31.8,8.9,32,166
31,F,156,49.4,24.3,27.3,18.4,22,151
59,M,167.2,76.3,29.7,37.2,3.5,26,165
22,M,174.3,69.7,14.4,43.9,20.6,49,186
33,M,165.5,65,26.1,41.1,14.1,25,175
26,F,160.3,52.1,26.7,26.3,19.8,40,160
33,M,171.5,65.82,11,45.6,11.6,52,235
60,M,166.3,60.2,14.9,40.8,15.4,46,169
48,M,175.9,77.4,24.9,47.3,-4.8,15,208
22,M,184.7,85,18.3,48.8,21.5,55,266
33,M,179.7,72.3,26.4,41.3,14.1,50,198
25,M,180.5,69.32,12.8,51.9,16.1,53,225
56,M,168.6,73.9,25.6,41.3,15,35,202
24,M,173,65.3,9.5,46.7,24.2,58,254
40,M,171.2,73.7,23.6,42.3,7,36,201
26,F,162.8,47.1,20.3,24.6,20.3,50,190
28,M,177.9,78.1,16.6,53,19.4,52,246
52,F,162,73.2,40.5,27.2,16.8,4,90
21,M,179.7,80,21.8,36.1,13,45,188
62,M,177.7,71,20.2,37.2,2.9,23,178
30,F,167.6,49.8,22.3,25.2,24.9,35,180
26,F,167.9,62.1,26.7,33.3,22.6,39,154
36,M,178.5,90.5,14.7,64,26.4,45,262
21,M,186.8,81.7,20.5,56.4,15.4,51,212
31,M,172,73.4,21.6,49.6,5.3,49,224
26,M,180.7,75.5,23.8,40.3,11.7,48,211
40,M,174.8,79.1,18.2,47.2,19.2,50,239
36,M,171.3,67.8,22.5,43.6,21.4,49,211
41,F,154,53.3,38.3,24.6,24.5,11,160
35,F,168.4,61.88,22.7,31.2,24.2,36,179
32,M,181,74.6,14.2,55.5,29.9,60,238
22,F,153.5,49.7,25.9,29.3,22,44,168
54,F,161,51.86,29.9,22.1,23,36,148
28,F,152.9,53,28.2,24.8,19.7,45,174
27,M,170.4,64.8,20.9,51.1,17,55,205
34,F,165.5,49.1,22.3,29,16.1,49,177
36,M,167.6,74.5,17.9,40.3,10,52,207
22,M,168.6,66.1,23.3,30.2,-13.2,28,159
33,M,170.1,69.1,20.3,39.2,27.6,43,203
46,F,166.8,55.86,22.7,27.9,14.2,33,161
43,M,175.5,75.9,18,30.6,18,50,209
49,F,155,59.4,34,22.6,15.4,21,128
37,M,175.8,82.6,19.5,41.9,18.7,48,223
51,F,161.7,51,21.2,27.9,27.1,30,160
29,F,165.8,60,23,34.5,23.6,49,205
55,M,166.7,70.3,21.7,44.6,12.7,30,186
21,M,185.3,79.3,14,52.5,16.7,56,265
31,F,153.3,42.1,18.7,21.6,14.7,42,162
55,M,182,78.3,20.2,38.6,11.1,35,152
32,M,174.9,87.4,20.7,58.8,15.2,54,240
25,M,172.6,71.3,14.5,46.2,12,55,259
44,M,170,73.7,18.9,40.2,18.1,50,210
25,F,164.7,55.5,20.65127,29.9,28.2,48,188
64,F,164,60.9,25.4,19.4,28.3,25,158
44,M,185.2,86.4,24.5,48.8,-4.4,36,233
64,F,148.6,66.46,41.7,16.2,0.9,8,144
53,F,163.5,56.7,30.1,24.7,12,8,120
21,F,164.7,55.6,22.9,23.8,15.7,41,172
21,F,166.9,85,35.8,36.2,14.2,32,156
54,F,162,59.8,30.4,21.8,-5.3,19,161
25,M,171.4,74.1,17.9,48.7,18.9,53,224
45,M,164.5,60,21.6,31.2,12,32,179
26,F,169.1,63.5,25.7,30.4,8.8,31,113
48,M,191.8,87.5,19.7,42.1,-12,20,160
22,M,172.9,81.5,20.5,39.9,22,52,237
21,M,170.2,63.9,13.1,42.8,28,56,228
62,F,152,56.8,34.2,19.6,21.6,15,121
26,F,157.4,60.8,33,31.2,26.3,47,151
28,M,165.4,65,13.1,44.4,23.3,54,236
25,M,167.6,68.5,20.9,44.5,16,56,221
32,M,174.3,75.9,20,47.2,21.4,47,261
21,M,179.6,78.6,16.3,54.1,25.9,58,248
58,M,172.8,77.8,21.7,35.6,11.3,30,176
45,F,161.8,59.6,33,23.6,25,27,135
46,F,161.7,57.1,24.9,29,11.9,35,163
27,F,162.7,58.9,27.7,31.8,19.9,59,182
23,F,161.3,61.2,34.5,22.8,20.2,23,128
21,F,160.2,54.9,29.4,26.5,22.3,57,199
27,M,176,87.8,21.6,53.5,5.4,52,254
22,F,154.3,58.5,34.4,28,14.2,38,159
57,F,154.9,54,16.1,26.8,19.5,25,156
32,M,173.3,66,16.5,49.9,22.3,44,227
26,M,173,75.6,21.4,58.1,19,54,235
24,F,159.6,52.7,27.6,20.2,9.7,12,131
21,F,164.7,55.3,28,20.7,22,44,179
46,M,169.5,85.1,25.2,46.5,13,48,203
42,F,164.2,56.2,23.7,28,18.2,38,160
38,M,164.3,73.5,23.4,45.4,19.5,57,200
41,M,178.4,76.8,15.3,50.9,21.5,54,236
23,M,176,79,23.9,34,3,25,190
21,F,161,55.1,27.3,26.8,22,54,175
33,M,169.1,67.9,20,50.6,17,53,214
61,M,167.5,54.9,15.4,38.6,21,22,215
21,M,176.6,63.4,11.6,43.5,19,63,236
31,M,168.5,69.24,18,46.5,18.6,58,218
25,F,158.8,43.2,29.1,18.2,18.6,25,132
